content,emoji,comment,current,time
"['[THÔNG TIN TUYỂN DỤNG]\n-------------------------------\nCông ty Cổ phần Logistics Cảng Đà Nẵng (Danalog) được thành lập vào năm 2009. Là nhà cung cấp dịch vụ logistics chuyên nghiệp và uy tín tại miền trung Việt Nam với gần 200 nhân sự chất lượng cao.\nĐể hỗ trợ quá trình Số hóa & Chuyển đổi số hiện Danalog đang thực hiện có nhu cầu các vị trí thực tập sinh cho các vị trí BA (Business Analyst) như sau:\n1. BA (Số lượng: 02-04)\nMô tả công việc:\n- Tham gia vào quá trình Chuyển đổi số bằng việc tìm hiểu và số hóa các quy trình nghiệp vụ (kho CFS, kho ngoại quan, vận tải, Depot…)\n- Xây dựng các tài liệu phân tích, đặc tả yêu cầu, mô hình hóa quy trình nghiệp vụ\n- Xây dựng các ứng dụng thông qua các nền tảng No-Code (Appsheet…) (không bắt buộc)\nYêu cầu:\n- Sinh viên năm 2-4 các ngành Thương mại Điện tử, Kinh doanh Quốc tế, MIS…\n- Chịu khó, tận tâm, ham học hỏi.\n- Có hiểu biết về Phân tích nghiệp vụ (đã từng học hoặc thực tập).\n- Biết sử dụng hoặc có khả năng học các công cụ: figma, draw.io…\n- Có khả năng tham gia thực tập ít nhất 03 ngày/tuần.\n- Cam kết thực tập ít nhất 06 tháng.\n- Tiếng Anh: Tốt\n2. Quyền lợi:\n- Được tham gia vào các bài toán thực tế của doanh nghiệp\n- Được đào tạo, hướng dẫn bởi mentor nhiều kinh nghiệm trong lĩnh vực Chuyển đổi số & Logistics\n- Hỗ trợ đóng dấu thực tập (nếu cần)\n- Những yêu cầu ở trên (về năng lực) là ưu tiên, nhưng không bắt buộc nếu ứng viên cam kết nỗ lực học hỏi.\nMọi thông tin vui lòng liên lạc:\n(Mr.) Vũ Huy Bình\nGiám đốc Chuyển đổi số & Trường phòng kinh doanh\nDi động (zalo): 0905300181\nEmail: binhvh@danalog.com.vn']","['Tất cả, 17', 'Thích, 13', 'Yêu thích, 4']",[],13642,"Thứ Năm, 29 Tháng 2, 2024 lúc 11:02"
"['[EXTERNAL SEMINAR CHUYÊN ĐỀ “MANAGEMENT INFOMATION SYSTEMS, IMPLEMENTATION EXPERIENCE DISCUSSSION”]\n Khoa Thống kê – Tin học, Trường Đại học Kinh tế - ĐHĐN  tổ chức External Seminar “MANAGEMENT INFOMATION SYSTEMS, IMPLEMENTATION EXPERIENCE DISCUSSSION” vào sáng ngày 26/2 với sự tham gia của GS. Lê Đình Thắng PMP, Full Professor in Management Information Systems - Marketing and Information systems department, Université du Québec à. Trois-Rivières, Canada.\n Buổi Seminar diễn ra chuyên nghiệp cùng với không khí trao đổi cởi mở về chuyên môn với sự tham gia của lãnh đạo khoa Thống kê - Tin học, bộ môn Tin học quản lý và các giảng viên giảng dạy học phần HTTTQL. Đây là cơ hội trao đổi học thuật, tiếp cận kiến thức mới đồng thời cũng là cơ hội để mở rộng mạng lưới quan hệ chuyên môn với các trường đại học trên thế giới.  \n GS. Lê Đình Thắng đã chia sẻ những thông tin về ngành học Business Technology Management (BTM) đang được triển khai tại Université du Québec à. Trois-Rivières, Canada, đồng thời cũng trao đổi kinh nghiệm, trải nghiệm khi giảng dạy học phần HTTTQL tại đây. Trong không khí trao đổi cởi mở, nhiệt tình giữa các giảng viên và GS. Lê Đình Thắng, nhiều hướng tiếp cận, phương pháp triển khai và kinh nghiệm đã được chia sẻ. Đồng thời cũng mở ra những định hướng hợp tác học thuật trong tương lai.\n Buổi External Seminar diễn ra thành công tốt đẹp. TS. Hoàng Thị Thanh Hà – Trưởng Khoa Thống kê – Tin học và TS. Phan Đình Vấn - Trưởng bộ môn Tin học quản lý đã thay mặt thầy cô gửi lời cảm ơn đến GS. Lê Đình Thắng, đồng thời hi vọng rằng trong thời gian đến GS. Lê Đình Thắng sẽ có thêm nhiều thời gian trao đổi và hợp tác nhiều hơn về chuyên môn, khoa học với Khoa trong tương lai.']","['Tất cả, 42', 'Thích, 29', 'Yêu thích, 13']",[],15106,"Thứ Hai, 26 Tháng 2, 2024 lúc 21:16"
"['[THÔNG BÁO KẾ HOẠCH THAM QUAN FPT COMPLEX]\nHọc phần: Thực tập nhận thức\nHọc kỳ II, năm học 2023 – 2024\nĐối tượng sinh viên: Khóa 48K\n-----------------------\nI. THỜI GIAN, ĐỊA ĐIỂM, THÀNH PHẦN\n1. Thời gian: 07h30 ngày 01/03/2024\n- 07h30 sinh viên tập trung tại trường, chụp hình, chia thành 5 nhóm tương ứng với số xe để đến FPT:\no Sinh viên tập trung tại sảnh A, sắp xếp thành 5 hàng theo số xe đã chia;\no Chụp hình truyền thông tại sảnh A và sảnh tòa nhà đa năng;\no Sau khi chụp hình xong, sinh viên lên xe;\no 08h30 xe khởi hành đi đến FPT.\n- FPT tiếp đoàn từ 9h00:\no Từ 08h45 – 09h00: Tập trung chụp hình tại sảnh tòa nhà FPT;\no Từ 09h00 - 10h00: Tham quan doanh nghiệp;\no Từ 10h00 -11h00: Vào hội trường nghe và thảo luận với doanh nghiệp.\n2. Địa điểm: FPT Complex, Nam Kỳ Khởi Nghĩa, Khu đô thị FPT City, Ngũ Hành Sơn, Đà Nẵng\n3. Thành phần tham dự\n- Giảng viên bộ môn Tin học Quản lý\n- Tất cả sinh viên thuộc các lớp học phần Thực tập nhận thức: MIS2010_48K14.1, MIS2010_48K14.2, MIS2010_48K21.1_1, MIS2010_48K21.1_2, MIS2010_48K21.2_1, MIS2010_48K21.2_2.\nII. YÊU CẦU VỚI SINH VIÊN\n- Sinh viên mang trang phục lịch sự, áo trắng;\n- Đi đúng giờ, nghiêm túc thực hiện các yêu cầu của giảng viên phụ trách;\n- Thể hiện tính năng động, ham học hỏi, đặt câu hỏi cho doanh nghiệp; \n- Hoàn thành bản thu hoạch, nộp lại cho giảng viên phụ trách vào cuối giờ.']","['Tất cả, 50', 'Thích, 33', 'Yêu thích, 17']",[],16497,"Thứ Hai, 26 Tháng 2, 2024 lúc 08:37"
"[' [ CÙNG CHÚNG TỚ ĐI THĂM QUÂN SỰ KHÓA 49K ] \n Đại học chính là khoảng thời gian đẹp nhất trong những năm tháng thanh xuân đầy rực rỡ của sinh viên chúng mình. Và thời gian ấy lại càng thêm đẹp khi được cùng nhau trải qua kì học quân sự đầy đáng nhớ, được khoác lên màu áo xanh của người lính, được gặp gỡ nhiều người bạn mới, sống trong một môi trường đầy kỷ luật càng làm cho tuổi trẻ mình thêm chín chắn và trưởng thành hơn.\n Vào chiều thứ tư vừa qua, BCH LCĐ Khoa TK-TH đã có một chuyến thăm các bạn 49K tại Khoa Giáo dục Quốc phòng - An ninh của ĐHĐN. Chúng mình rất bất ngờ và vui khi mà mới chỉ vài ngày mà các bạn đã có những sự thay đổi ra dáng một người lính thật sự, mặc dù không nhiều nhưng cũng chứng tỏ được sự trưởng thành cũng như những nỗ lực trong những ngày học tập vừa qua của các bạn.\n Mong rằng các bạn hãy sống hết mình trong thanh xuân của mình vì sau này khi nhìn lại tất cả chỉ còn là kỉ niệm và không thể trở lại được nữa. Cuối cùng, chúc các bạn có một kỳ học quân sự đầy đáng nhớ và học tập thật tốt nhé!\n---------------------------------------\nMọi thắc mắc xin liên hệ\n Fanpage: Khoa Thống kê - Tin học, Trường Đại học Kinh tế - Đại học Đà Nẵng\n Gmail: lcd.khoathongketinhoc@gmail.com\n#KhoaTKTH\n#Thamquansu49K\n#MediaTeam_TN_TH', 'Phạm Thị Thảo Huyền']","['Tất cả, 74', 'Yêu thích, 41', 'Thích, 32', 'Thương thương, 1']",[],17597,"Thứ bảy, 24 Tháng 2, 2024 lúc 20:00"
"['| HỖ TRỢ TRUYỀN THÔNG |\nTIA CHỚP LÓE NGANG - Ý TƯỞNG BỪNG SÁNG\n Thể lệ cuộc thi: http://tinyurl.com/thelecuocthisr2024 \n Hồ sơ đăng ký dự thi: http://tinyurl.com/hosodangkysr2024 \n Link đăng ký: http://tinyurl.com/formdangkysr2024 \n Thời gian đăng ký: Từ ngày 22/01/2024 đến ngày 03/3/2024\n----------------------------------\nGiữa không trung sâu thẳm kia, một tia chớp lóe lên báo hiệu một điều bất ngờ đã xuất hiện. Tại lúc này, Startup Runway chính thức rẽ sóng, mở ra một chuyến phiêu lưu mới đầy những điều thú vị. Bạn đã sẵn sàng để bước vào đó chưa?   \nThời khắc quan trọng đã đến, Cuộc thi Startup Runway 2024 xin thông báo MỞ ĐƠN ĐĂNG KÝ Ý TƯỞNG. Trở lại vô cùng ấn tượng với mùa thi thứ VIII, Cuộc thi rất mong chờ những sáng kiến độc đáo đến từ các bạn trẻ từ cấp Trung học Phổ thông đến Đại học trên khắp mọi miền đất nước. Với chủ đề mới lạ nhưng đầy tính thời đại “Toward a New Era: Empowering Sustainable Entrepreneurship”, Startup Runway 2024 hy vọng sẽ trở thành đại dương rộng lớn để các nhà khởi nghiệp trẻ có thể thỏa sức vẫy vùng, cho ra đời những ý tưởng kinh doanh hữu ích cho xã hội.\nNhững vấn đề về môi trường, xã hội vẫn luôn là mối quan tâm hàng đầu của nhân loại. Là thế hệ trẻ, chúng ta cần tạo ra được những mô hình nhằm giải quyết bài toán cân bằng giữa lợi nhuận và sự phát triển bền vững của xã hội. Startup Runway 2024 tin rằng, chủ đề này sẽ tạo nên bàn đạp vững vàng, giúp các đội thi vươn xa hơn trên con đường khởi nghiệp của chính mình.\nCác bạn đã sẵn sàng để tạo nên những cơn sóng ngầm mạnh mẽ trong năm nay chưa? Hãy bắt đầu hành trình của mình và cùng Startup Runway 2024 kiến tạo nên một kỷ nguyên bền vững nhé!\n----------------------------------\nMọi thắc mắc xin vui lòng liên hệ:\n Số điện thoại: 0932947161 (Đàm Trung Việt)\n0961907152 (Hồ Phan Anh Thư)\n Email: startuprunway2024@startuprunwaydue.com\n Fanpage: Startup Runway DUE\n Group: Cộng Đồng Kết Nối Ý Tưởng Khởi Nghiệp\n Địa chỉ: Văn phòng Đoàn Thanh niên - Hội Sinh viên - Phòng A101, Trường Đại học Kinh tế - ĐHĐN.\n#Startup #runway2024 #startuprunway #DUE #TowardaNewEra #EmpoweringSustainableEntrepreneurship', 'Mỹ Linh\nEm đã đăng ký rùi ạ']","['Tất cả, 36', 'Yêu thích, 26', 'Thích, 8', 'Thương thương, 2']",[],18892,"Thứ bảy, 24 Tháng 2, 2024 lúc 12:00"
"['Cùng chào đón K50 đến với Trường Đại học Kinh tế, Đại học Đà Nẵng nào \n[REUP] [TIÊU ĐIỂM TUYỂN SINH 2024]\n GIỮ ỔN ĐỊNH CÁC PHƯƠNG THỨC XÉT TUYỂN, HƯỚNG ĐẾN CHUYỂN ĐỔI SỐ VÀ QUỐC TẾ HÓA CÁC CHƯƠNG TRÌNH ĐÀO TẠO \n Mã trường: 𝐃𝐃𝐐\n Triển khai mô hình đại học tiên tiến gắn liền với đổi mới sáng tạo hướng đến phát triển toàn diện năng lực người học, Trường Đại học Kinh tế linh hoạt chuyển đổi cơ cấu ngành nghề đào tạo; điều chỉnh, cập nhật các chương trình đào tạo tiệm cận với các chương trình quốc tế. Năm 2024, Trường Đại học Kinh tế tiếp tục giữ ổn định các phương án xét tuyển với 3.325 chỉ tiêu, trong đó có 19 ngành đại học chính quy và chương trình cử nhân chính quy quốc tế.\n Theo đó, Nhà trường đẩy mạnh xây dựng các chương trình đào tạo gắn liền với chuyển đổi số như: Khoa học dữ liệu, Marketing số, Kinh doanh số, Công nghệ tài chính, Thương mại điện tử, Hệ thống thông tin quản lý.v.v… đây là nhóm ngành nghề dự đoán hút nguồn nhân lực trong thời gian tới. Đặc biệt, Trường có 12 chương trình đào tạo đạt kiểm định chất lượng giáo dục quốc tế theo bộ tiêu chuẩn AUN-QA, được công nhận bởi mạng lưới các trường đại học hàng đầu của khu vực Đông Nam Á.\n Ngoài ra, để đảm bảo sinh viên tốt nghiệp có năng lực và thế mạnh để cạnh tranh trong bối cảnh toàn cầu hóa, DUE còn đào tạo các chương trình giảng dạy hoàn toàn bằng tiếng Anh là: Digital Marketing và Kinh doanh quốc tế. Nhà trường cũng đào tạo chương trình cử nhân chính quy quốc tế với hình thức chuyển tiếp học 2 năm cuối (hình thức 2+2) hoặc 1 năm cuối (hình thức 3+1) tại các trường đại học đối tác ở nước ngoài (Đại học Coventry, Đại học Hull, Đại học Middlesex (Anh quốc), Swinburne University of Technology (Úc), City University of Seatle (Mỹ),…).\n Với đội ngũ giảng viên giàu năng lực, kinh nghiệm được tu nghiệp tại các nước tiên tiến trên thế giới tại Châu Âu, Châu Úc, Châu Mỹ, Châu Á.v.v…, người học được định hướng đúng đắn về kiến thức, kỹ năng và tư duy nghề nghiệp tương lai, sẵn sàng cạnh tranh trong bối cảnh hội nhập toàn cầu. Tỉ lệ giảng viên của trường có trình độ Tiến sĩ đạt 46,5%. Bên cạnh đó, sự liên kết chặt chẽ giữa nhà trường và doanh nghiệp đã tạo “không gian khởi nghiệp” cho người học, góp phần thử nghiệm những kiến thức vào thực tế ngay tại giảng đường.\n Năm 2024, Trường Đại học Kinh tế xét tuyển chương trình cử nhân chính quy theo các phương thức sau: (1) Xét tuyển thẳng thí sinh đạt giải trong các kỳ thi học sinh giỏi quốc gia, quốc tế; (2) Xét tuyển dựa trên thành tích học tập và năng lực ngoại ngữ; (3) Xét tuyển dựa trên kết quả học tập THPT (học bạ) của ba môn trong tổ hợp môn xét tuyển; (4) Xét tuyển dựa trên kết quả kỳ thi đánh giá năng lực của ĐH Quốc gia TP.HCM; (5) Xét tuyển dựa trên kết quả thi tốt nghiệp THPT năm 2024.\n Những điểm nhấn trong tuyển sinh năm 2024 mà team 2K6 không thể bỏ qua:\n Chương trình cử nhân Kiểm toán tích hợp chứng chỉ nghề nghiệp quốc tế Anh Quốc (ACCA)\n 02 ngành/chuyên ngành có chương trình đào tạo 100% bằng tiếng Anh: kinh doanh quốc tế và marketing số\n Thêm lựa chọn học trao đổi 1-2 học kỳ với 10 trường đào tạo kinh tế hàng đầu Việt Nam\n Cơ hội sở hữu cùng lúc 02 bằng đại học với cơ chế đào tạo linh hoạt của DUE\n Học thạc sĩ ngay trong chương trình đào tạo đào tạo đại học\n Rút ngắn lộ trình chinh phục tấm bằng thạc sĩ\nNguồn: Thông tin từ Fanpage Trường Đại học Kinh tế - Đại học Đà Nẵng \n- - -\n#tuyensinh\n#TKTH\n#DUE']","['Tất cả, 20', 'Thích, 10', 'Yêu thích, 10']",[],20571,"Thứ Sáu, 23 Tháng 2, 2024 lúc 20:00"
"['[ RA MẮT BAN CHẤP HÀNH LIÊN CHI ĐOÀN KHOA THỐNG KÊ - TIN HỌC NHIỆM KỲ 2023 - 2024 ]\n————————\n“Đến với nhau là một sự khởi đầu. Giữ được nhau là sự tiến triển. Làm việc cùng nhau là sự thành công.” - Henry Ford\n Thế là một nhiệm kỳ nữa đã khép lại, một nhiệm kỳ với nhiều hồi ức và kỷ niệm khó phai đối với tất cả mọi người. Nhưng giờ đây chúng ta phải nói lời chia tay với BCH nhiệm kỳ cũ và cùng gọi tên những gương mặt mới sẽ dẫn dắt các hoạt động của Khoa trong thời gian tới.\n Xin chúc mừng các đồng chí đã trúng cử vào BCH Liên chi Đoàn khoa Thống kê - Tin học nhiệm kỳ 2023 - 2024. Trải qua vòng đơn, vòng phỏng vấn, vòng thực chiến đầy khó khăn và thử thách của BCH đưa ra thì LCĐ Khoa Thống kê - Tin học tin rằng các bạn ở đây đều là những mảnh ghép hết sức tài năng, hội tụ đầy đủ những tiêu chí của người đi đầu để từ đó có thể kế thừa những truyền thống tốt đẹp của Khoa cùng nhau tạo nên những chương trình, hoạt động đột phá, đem đến một làn gió mới mẻ trong các sự kiện sắp đến.\n Cuối cùng, chúc BCH LCĐ KHOA THỐNG KÊ - TIN HỌC nhiệm kỳ 2023 - 2024 luôn tràn đầy năng lượng và nhiệt huyết, gặt hái được nhiều thành công và đem lại những giá trị tốt đẹp cùng nhau giúp Khoa ngày càng vững mạnh và phát triển hơn nữa trong tương lai.\n————————\nMọi thắc mắc xin liên hệ\n Fanpage: Khoa Thống kê - Tin học, Trường Đại học Kinh tế - Đại học Đà Nẵng\n Gmail: lcd.khoathongketinhoc@gmail.com\n#KhoaTKTH\n#MediaTeam_TD_VA', 'Trần Thanh Nhã\n100điểm không nhưng. Nhà ni xuất sắc cúa à']","['Tất cả, 104', 'Yêu thích, 54', 'Thích, 50']",[],22538,"Thứ Năm, 22 Tháng 2, 2024 lúc 20:00"
"[' Trường Đại học Kinh tế - Đại học Đà Nẵng – Thương hiệu của trung tâm đào tạo, nghiên cứu khoa học, tư vấn chính sách và chuyển giao công nghệ hàng đầu Việt Nam là thành quả của gần 50 năm xây dựng và phát triển. \n Đây là sự khẳng định cho vị thế và uy tín của Nhà trường, hướng đến trở thành cơ sở giáo dục đại học đẳng cấp quốc tế trong tương lai!\n Trên hành trình phát triển của Nhà trường cũng có dấu ấn không nhỏ của cộng đồng doanh nghiệp. Các dự án hợp tác giữa Trường Đại học Kinh tế và doanh nghiệp đã góp phần nâng cao chất lượng chương trình đào tạo, các cơ hội thực tập, tham quan, thực hành cho sinh viên và các dự án nghiên cứu, đóng góp nhiều giá trị tốt đẹp cho xã hội.\n Thứ Bảy (ngày 24/2/2024) tới đây, Trường Đại học Kinh tế hân hạnh đón tiếp, trao đổi và ký kết hợp tác với BIN GROUP – Tập đoàn hàng đầu của Việt Nam trong lĩnh vực công nghệ, tư vấn quản lý doanh nghiệp, tư vấn tài chính, kỹ thuật số, thương mại điện tử, du lịch và bất động sản.\n Bên cạnh đó, Shark Lê Hùng Anh – CEO & Founder của BIN GROUP cũng sẽ là diễn giả chính tại Talkshow “Khởi nghiệp trong kỷ nguyên mới cùng Shark Hùng Anh” diễn ra vào chiều cùng ngày. Hy vọng những chia sẻ của Shark Hùng Anh sẽ truyền cảm hứng khởi nghiệp đến thế hệ trẻ của Trường Đại học Kinh tế nói riêng và giới trẻ miền Trung – Tây Nguyên nói chung.\n Chúc mối quan hệ giữa Trường Đại học Kinh tế - Đại học Đà Nẵng và tập đoàn BIN GROUP sẽ ngày càng phát triển và nâng lên một tầm cao mới từ thỏa thuận hợp tác. Welcome to DUE!\n Chương trình Talkshow sẽ được phát sóng trực tiếp vào chiều thứ Bảy, ngày 24/2/2024 trên các kênh:\n Fanpage Trường Đại học Kinh tế - Đại học Đà Nẵng: https://www.facebook.com/FaceDue/\n Kênh youtube DUE TV: https://www.youtube.com/@DUETV\n Fanpage Đài Phát thanh - Truyền hình Đà Nẵng: https://www.facebook.com/danangtv.vn\n Fanpage Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế: https://www.facebook.com/youthdue \n Fanpage Startup Runway DUE: https://www.facebook.com/StartupRunwayDUE\n#DUE #hoptac #BIN #group', '0:00 / 2:08', 'Trường Đại học Kinh tế - Đại học Đà Nẵng \n  ·', ' Trường Đại học Kinh tế - Đại học Đà Nẵng – Thương hiệu của trung tâm đào tạo, nghiên cứu khoa học, tư vấn chính sách và chuyển giao công nghệ hàng đầu Việt Nam là thành quả của gần 50 năm xây dựng và phát triển. \n Đây là sự khẳng định cho vị thế và uy tín của Nhà trường, hướng đến trở thành cơ sở giáo dục đại học đẳng cấp quốc tế trong tương lai!\n Trên hành trình phát triển của Nhà trường cũng có dấu ấn không nhỏ của cộng đồng doanh nghiệp. Các dự án hợp tác giữa Trường Đại học Kinh tế và doanh nghiệp đã góp phần nâng cao chất lượng chương trình đào tạo, các cơ hội thực tập, tham quan, thực hành cho sinh viên và các dự án nghiên cứu, đóng góp nhiều giá trị tốt đẹp cho xã hội.\n Thứ Bảy (ngày 24/2/2024) tới đây, Trường Đại học Kinh tế hân hạnh đón tiếp, trao đổi và ký kết hợp tác với BIN GROUP – Tập đoàn hàng đầu của Việt Nam trong lĩnh vực công nghệ, tư vấn quản lý doanh nghiệp, tư vấn tài chính, kỹ thuật số, thương mại điện tử, du lịch và bất động sản.\n Bên cạnh đó, Shark Lê Hùng Anh – CEO & Founder của BIN GROUP cũng sẽ là diễn giả chính tại Talkshow “Khởi nghiệp trong kỷ nguyên mới cùng Shark Hùng Anh” diễn ra vào chiều cùng ngày. Hy vọng những chia sẻ của Shark Hùng Anh sẽ truyền cảm hứng khởi nghiệp đến thế hệ trẻ của Trường Đại học Kinh tế nói riêng và giới trẻ miền Trung – Tây Nguyên nói chung.\n Chúc mối quan hệ giữa Trường Đại học Kinh tế - Đại học Đà Nẵng và tập đoàn BIN GROUP sẽ ngày càng phát triển và nâng lên một tầm cao mới từ thỏa thuận hợp tác. Welcome to DUE!\n Chương trình Talkshow sẽ được phát sóng trực tiếp vào chiều thứ Bảy, ngày 24/2/2024 trên các kênh:\n Fanpage Trường Đại học Kinh tế - Đại học Đà Nẵng: https://www.facebook.com/FaceDue/\n Kênh youtube DUE TV: https://www.youtube.com/@DUETV\n Fanpage Đài Phát thanh - Truyền hình Đà Nẵng: https://www.facebook.com/danangtv.vn\n Fanpage Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế: https://www.facebook.com/youthdue \n Fanpage Startup Runway DUE: https://www.facebook.com/StartupRunwayDUE\n#DUE #hoptac #BIN #group']","['Tất cả, 7', 'Yêu thích, 5', 'Thích, 2']",[],24011,"Thứ Năm, 22 Tháng 2, 2024 lúc 07:49"
"[' CHÚC MỪNG NĂM MỚI 2024 \n Năm cũ đã trôi qua, chắc hẳn đã để lại trong mỗi chúng ta nhiều những kỷ niệm đáng nhớ, qua đó chúng ta cũng gặt hái được nhiều bài học, kinh nghiệm để ngày càng hoàn thiện bản thân hơn. Nhà Cam hy vọng các bạn sẽ đóng lại những chuyện cũ, giữ kỉ niệm vui trong lòng và sẵn sàng bước vào năm mới với nhiều thách thức và bước ngoặt mới.\n Nhân dịp đầu năm mới, nhà Cam xin chúc quý thầy cô giáo, các bạn học sinh, sinh viên một năm mới tràn đầy niềm vui và những bước tiến tích cực, vạn sự an khang, vạn sự lành!\n Năm mới, nhà Cam hứa hẹn sẽ đem đến nhiều hoạt động và ý nghĩa cho các bạn. Và bây giờ, chúng ta hãy cùng nhau đón chào một năm Giáp Thìn với nhiều hoài bão và đón chờ nhiều sự kiện đặc sắc sắp tới đến từ nhà Cam nhé!\n--------------------------------------\nMọi thắc mắc xin liên hệ\n Fanpage: Khoa Thống kê - Tin học, Trường Đại học Kinh tế - Đại học Đà Nẵng\n Gmail: lcd.khoathongketinhoc@gmail.com\n#KhoaTKTH\n#HappyLunarNewYear\n#MediaTeam_TD_TL', 'Viết bình luận...']","['Tất cả, 75', 'Yêu thích, 51', 'Thích, 24']",[],25471,"Thứ bảy, 10 Tháng 2, 2024 lúc 00:00"
"[' [ NẮNG XUÂN IX | HỒI KẾT 5 - LỜI CẢM ƠN ĐẾN NGƯỜI GIEO NẮNG ] \n “Và tôi sống như đóa hoa này, tỏa ngát hương thơm cho đời\nSống với nỗi khát khao rằng được hiến dâng cho cuộc đời\nHôm nay dẫu có gian nan thì ngày mai là ngày tươi sáng hơn\nTôi sẽ viết nên câu chuyện của cuộc đời riêng tôi”\n Câu chuyện “gieo nắng” đến với vùng đất Đông Giang của Nhà Cam đã chính thức khép lại, có lẽ ai trong chúng ta cũng có câu chuyện cho riêng mình, có những cảm xúc và kỉ niệm khó quên về chuyến đi đầy ý nghĩa này. Hành trình 2 tháng cùng nhau cố gắng, đem đến một Nắng Xuân trọn vẹn là một điều không dễ dàng chút nào nhưng giờ đây chiến dịch đã hoàn thành và có thể nói chúng ta đã có một mùa tình nguyện đầy rực rỡ.\n Và để có một chương trình tình nguyện thành công như thế thì đó là một sự nỗ lực và cố gắng không ngừng của các bạn BTC cũng như TNV của chúng ta. Chúng mình xin được gửi lời cảm ơn chân thành đến các bạn BCH LCĐ, các bạn đã hoàn thành rất tốt nhiệm vụ của mình, cảm ơn vì đã cùng nhau tạo nên một Nắng Xuân khiến nhiều người biết đến, cảm ơn vì một mùa tình nguyện khiến cho mọi người nhớ mãi. \n Trong chiến dịch thiện nguyện này các bạn TNV là những bông hoa đẹp nhất vì chính sự có mặt và làm việc hết mình của các bạn đã cùng chúng mình tạo nên một mùa tình nguyện ý nghĩa như vậy, một lần nữa chúng mình xin được gửi lời cảm ơn đến các bạn đã cống hiến, đã dành một phần thanh xuân tuổi trẻ của mình cho nhà Nắng Xuân.\n BTC cũng xin được gửi lời cảm ơn sâu sắc nhất tới các nhà hảo tâm đã ủng hộ đóng góp cho chiến dịch, sự quan tâm của thầy cô trong Khoa, bên cạnh đó chúng mình xin được cảm ơn phía Đoàn Xã cũng như thầy cô trường TH & THCS Za Hung đã phối hợp, giúp đỡ để chương trình tình nguyện “Gieo mùa nắng ấm 2024” được diễn ra suôn sẻ và thành công.\n Còn bây giờ hãy cùng chúng mình xem lại những khoảnh khắc đáng nhớ về hành trình 2 ngày 1 đêm mà chúng ta đã cùng nhau cố gắng trong khoảng thời gian vừa qua nhé!\n----------------------------------\nMọi thông tin thắc mắc xin liên hệ:\n Fanpage: Khoa Thống kê - Tin học, Trường Đại học Kinh tế - Đại học Đà Nẵng\n Gmail: lcd.khoathongketinhoc@gmail.com\n----------------------------------\n#NangXuanIX\n#GieoMuaNangAm\n#KhoaTKTH\n#MediaTeam_TN_VA', 'Hoàng Công Trình\nCảm ơn các bạn TT đã ghi lại thước phim tuyệt đẹp này nhéee\n4']","['Tất cả, 91', 'Yêu thích, 70', 'Thích, 18', 'Thương thương, 2', 'Buồn, 1']",[],26774,"Chủ Nhật, 4 Tháng 2, 2024 lúc 20:01"
