content,emoji,comment,current,time,comments_size
"['[TALKSHOW “KHỞI NGHIỆP CÙNG SHARK HÙNG ANH”]\nNHỮNG THƯỚC PHIM ĐÁNG NHỚ TẠI BUỔI TALKSHOW “KHỞI NGHIỆP CÙNG SHARK HÙNG ANH”\nVậy là sau nhiều ngày chuẩn bị và chờ đợi, Talkshow “Khởi nghiệp cùng Shark Hùng Anh” đã được diễn ra thành công tốt đẹp. Hai tiếng trôi qua tại Talkshow là hai tiếng ngập tràn trong nhiều khung bậc cảm xúc bằng những câu chuyện của “vị cá mập” xứ Quảng. Thông qua đây, sinh viên DUE đã có dịp tiếp cận gần hơn với lĩnh vực khởi nghiệp cũng như có được những kiến thức bổ ích để sẵn sàng cho hành trang tương lai vững chắc. \nĐược Shark Lê Hùng Anh ghé thăm và chia sẻ những kinh nghiệm quý báu là một cơ hội học hỏi to lớn đối với DUE-ers. Hy vọng rằng, những chia sẻ chân thành của Shark sẽ khơi dậy nên niềm khao khát khởi nghiệp trong thế hệ trẻ Đại học Kinh tế - Đại học Đà Nẵng. Ban Tổ chức xin gửi lời cảm ơn sâu sắc đến Shark Hùng Anh và mong rằng sẽ gặp lại Shark trong một ngày sớm nhất.\nCòn bây giờ, hãy cùng nhau nhìn lại những khoảnh khắc đáng nhớ tại Talkshow “Khởi nghiệp cùng Shark Hùng Anh” nhé! \n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n Email: doanthanhnien@due.edu.vn \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, khu Giảng đường A, trường ĐH Kinh tế - ĐHĐN \n CAM Media - Youth DUE ']","['Tất cả, 238', 'Thích, 130', 'Yêu thích, 104', 'Thương thương, 4']",[],35873,"Thứ bảy, 24 Tháng 2, 2024 lúc 19:29"
"['[TALKSHOW “KHỞI NGHIỆP CÙNG SHARK HÙNG ANH”]\nHÀNH TRÌNH KHỞI NGHIỆP, TRÒ CHUYỆN CÙNG SHARK\nNgay lúc này đây, tại Hội trường A, Trường Đại học Kinh tế - ĐHĐN, nơi đang diễn ra sự kiện talkshow đặc biệt với sự góp mặt của Shark Lê Hùng Anh và hàng trăm khán thính giả. Tất cả đã sẵn sàng cho một buổi trò chuyện đầy ý nghĩa.\nChỉ mới nửa đầu chương trình, những kiến thức, kinh nghiệm quý báu về lĩnh vực đầu tư, khởi nghiệp và phát triển kinh doanh đã được Shark chia sẻ với sự quan tâm nhiệt tình của các sinh viên. Liệu những bí ẩn hấp dẫn gì tiếp theo sẽ được hé lộ? \nChúng mình sẽ cập nhật thông tin và những khoảnh khắc đặc biệt trong suốt buổi talkshow, vì vậy hãy tiếp tục theo dõi để không bỏ lỡ bất kỳ những chia sẻ sâu sắc nào từ vị diễn giả này nhé!\n--------------------\n Thời gian: 14h30 – 16h30, ngày 24/02/2024.\n Địa điểm: Hội trường A, Trường Đại học Kinh tế - Đại học Đà Nẵng.\n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ:\n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n Email: doanthanhnien@due.edu.vn\n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, khu Giảng đường A, trường ĐH Kinh tế - ĐHĐN\n CAM Media - Youth DUE ']","['Tất cả, 69', 'Thích, 36', 'Yêu thích, 32', 'Thương thương, 1']",[],37348,"Thứ bảy, 24 Tháng 2, 2024 lúc 15:53"
"[' Thời gian: 14h30 – 16h30, ngày 24/02/2024.\n Địa điểm: Hội trường A, Trường Đại học Kinh tế - Đại học Đà Nẵng. \n Chương trình Talkshow sẽ được phát sóng trực tiếp vào chiều thứ Bảy, ngày 24/2/2024 trên các kênh:\n Fanpage Trường Đại học Kinh tế - Đại học Đà Nẵng: https://www.facebook.com/FaceDue/\n Kênh youtube DUE TV: https://www.youtube.com/@DUETV\n Fanpage Đài Phát thanh - Truyền hình Đà Nẵng: https://www.facebook.com/danangtv.vn\n Fanpage Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế: https://www.facebook.com/youthdue \n Fanpage Startup Runway DUE: https://www.facebook.com/StartupRunwayDUE\n#DUE #talkshow #sinhvien #khoinghiep']","['Tất cả, 10', 'Thích, 5', 'Yêu thích, 3', 'Thương thương, 2']",[],38602,"Thứ bảy, 24 Tháng 2, 2024 lúc 14:38"
"['[TALKSHOW ""KHỞI NGHIỆP CÙNG SHARK HÙNG ANH""]\nTRƯỚC GIỜ G TALKSHOW: BẠN ĐÃ SẴN SÀNG?\nChỉ còn vài tiếng nữa thôi, Trường Đại học Kinh tế - ĐHĐN sẽ chào đón sự xuất hiện của một vị khách đặc biệt - Shark Lê Hùng Anh. Sức nóng tại DUE hiện nay đang được đẩy lên hơn bao giờ hết bởi sự chờ đợi và háo hức của các bạn sinh viên đối với vị diễn giả này.  \nCông tác chuẩn bị đã hoàn tất. Những chia sẻ, câu chuyện thú vị nào từ Shark sẽ được hé lộ? Hãy nhớ rằng chúng ta có hẹn vào lúc 14h30 hôm nay đấy! Đừng bỏ lỡ cơ hội tham gia vào cuộc trò chuyện đầy cảm hứng và bổ ích này nhé! \n--------------------\n Thời gian: 14h30 – 16h30, ngày 24/02/2024.\n Địa điểm: Hội trường A, Trường Đại học Kinh tế - Đại học Đà Nẵng. \n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n Email: doanthanhnien@due.edu.vn \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, khu Giảng đường A, trường ĐH Kinh tế - ĐHĐN \n CAM Media - Youth DUE ']","['Tất cả, 134', 'Thích, 85', 'Yêu thích, 48', 'Thương thương, 1']",[],39905,"Thứ bảy, 24 Tháng 2, 2024 lúc 12:46"
"['[HỘI TRẠI TRUYỀN THỐNG: SỬ THI VANG DANH - THANH NIÊN TIẾP BƯỚC]\nKHÁM PHÁ TOP 3 LỢI ÍCH NHẬN ĐƯỢC KHI THAM GIA HỘI TRẠI\nSức nóng của Hội trại truyền thống “Sử thi vang danh - Thanh niên tiếp bước” ngày càng được tăng lên khi các trại sinh đang háo hức chờ đợi một cuộc hành trình về miền đất hứa. Đặc biệt hơn khi có sự xuất hiện của bộ 3 lợi ích đang chờ các bạn đến Hội trại để nhận đấy!\nTiếp nối những bất ngờ mà Hội trại dành tặng cho các bạn, hứa hẹn sẽ còn nhiều điều bí ẩn đang chờ DUE-ers phía trước. Còn bây giờ, hãy cùng nhau khám phá những lợi ích hấp dẫn không thể bỏ lỡ trong chuyến hành trình 2 ngày 1 đêm này nhé!\n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, trường ĐH Kinh tế - ĐHĐN \n Email: doanthanhnien@due.edu.vn \n Số điện thoại: 0911372199 (Trung Hiếu)\n CAM Media - Youth DUE ']","['Tất cả, 131', 'Thích, 68', 'Yêu thích, 59', 'Thương thương, 3', 'Haha, 1']",[],40925,"Thứ Năm, 22 Tháng 2, 2024 lúc 20:07"
"['[TALKSHOW ""KHỞI NGHIỆP CÙNG SHARK HÙNG ANH""]\nCHÍNH THỨC ĐÓNG ĐƠN ĐĂNG KÝ \n--------------------\nThời gian đếm ngược để giành lấy tấm vé đã kết thúc, đơn đăng ký Talkshow “Khởi nghiệp cùng Shark Hùng Anh” đã chính thức đóng lại. Một cánh cửa mới lại mở ra, bạn đã nạp đủ năng lượng để cùng chúng mình đắm chìm trong thế giới Khởi nghiệp chưa?\nThời gian mở đơn chỉ vỏn vẹn 12 tiếng, nhưng Talkshow cùng Shark Hùng Anh rất vui khi nhận lại thật nhiều sự quan tâm và đón chờ từ các bạn sinh viên. Đối đầu với kỷ nguyên mới, buổi tọa đàm hứa hẹn sẽ đem đến những lời tâm sự dày dặn kinh nghiệm giúp cho sinh viên có thể ươm mầm những kiến thức về lĩnh vực khởi nghiệp và tự tin viết tiếp chặng hành trình của riêng mình.\nSân khấu đã sẵn sàng, vé mời đang được gửi đi, Talkshow sẽ chính thức lên sóng chỉ sau vài ngày nữa thôi đấy! Vậy nên, đừng quên check mail sinh viên của mình để nhận vé mời và “lên đồ” để đi gặp Shark Hùng Anh vào chiều thứ bảy tuần này nhé!\n Thời gian: 14h30 – 16h30, ngày 24/02/2024.\n Địa điểm: Hội trường A, Trường Đại học Kinh tế - Đại học Đà Nẵng. \n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n Email: doanthanhnien@due.edu.vn \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, khu Giảng đường A, trường ĐH Kinh tế - ĐHĐN \n CAM Media - Youth DUE ']","['Tất cả, 62', 'Thích, 32', 'Yêu thích, 27', 'Buồn, 2', 'Thương thương, 1']",[],42077,"Thứ Năm, 22 Tháng 2, 2024 lúc 08:00"
"['[TALKSHOW “KHỞI NGHIỆP CÙNG SHARK HÙNG ANH”]\nĐĂNG KÝ LIỀN TAY - HỌC NGÀN ĐIỀU HAY\nLink đăng ký: https://forms.gle/TzUYVPdKQzfecxUy6\nVị diễn giả bí ẩn gây xôn xao các bạn sinh viên DUE ngày vừa qua đã chính thức được hé lộ. Nếu bạn là người đam mê chương trình truyền hình Shark Tank thì hẳn không còn xa lạ với Shark Lê Hùng Anh. Vị cá mập này không chỉ được biết đến khi là một trong những gương mặt ngồi ghế nóng ở Shark Tank Việt Nam, Founder & CEO tại BIN Corporation mà còn nổi tiếng bởi sự truyền cảm hứng cho những bạn trẻ trên con đường khởi nghiệp. \nNhằm giúp sinh viên có thêm nhiều kiến thức về lĩnh vực khởi nghiệp, đổi mới, sáng tạo trong thời đại mới, buổi Talkshow với chủ đề “Khởi nghiệp cùng shark Hùng Anh” với sự góp mặt của Shark Lê Hùng Anh sẽ được tổ chức tại Trường Đại học Kinh tế - ĐHĐN. Chương trình chính thức mở form đăng ký từ ngày hôm nay và đang đón chờ tất cả các bạn sinh viên DUE cùng tham gia.\nCơ hội được gặp gỡ và giao lưu cùng vị diễn giả nổi tiếng đang ở ngay đây. Còn chần chờ gì mà không đăng ký tham gia ngay để mang về cho mình những kiến thức, kinh nghiệm quý giá từ vị cá mập xứ Quảng này bạn nhé!\n--------------------\n Thời gian: 14h30 – 16h30, ngày 24/02/2024.\n Địa điểm: Hội trường A, Trường Đại học Kinh tế - Đại học Đà Nẵng. \n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n Email: doanthanhnien@due.edu.vn \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, khu Giảng đường A, trường ĐH Kinh tế - ĐHĐN \n CAM Media - Youth DUE ']","['Tất cả, 283', 'Thích, 176', 'Yêu thích, 98', 'Thương thương, 5', 'Wow, 2', 'Buồn, 2']",[],43468,"Thứ Tư, 21 Tháng 2, 2024 lúc 20:04"
"[' [LỄ PHÁT ĐỘNG TẾT TRỒNG CÂY 2024 - TRONG CHUỖI MÔ HÌNH “GREEN LIFE - GREEN KETO] \n — — — — — — — — — — — — — — — — — — — — — — —\n “Mùa xuân là tết trồng cây \nLàm cho đất nước càng ngày càng xuân”. \n Trong những ngày đầu năm mới 2024, vào tháng 02.2024, buổi phát động Tết trồng cây do LCĐ Khoa Kế toán kết hợp với Đoàn phường Khuê Mỹ và các đơn vị kết nghĩa đã được tổ chức trong khuôn viên Đại đội Pháo Phòng không 11 đã diễn ra hiệu quả với nhiều kết quả nổi bật. Chuỗi hoạt động này nằm trong Mô hình “Green Life - Green Keto” mà LCĐ Khoa Kế toán đang thực hiện trong hai năm nay, với mục đích muốn lan tỏa những thông điệp ý nghĩa về môi trường, trong đó trồng cây là một hành động cụ thể, thiết thực để nhằm chống lại biến đổi khí hậu. \nVới sự phối hợp, chung tay tổ chức của 12 tình nguyện viên LCĐ Khoa và hơn 50 thành viên từ các đơn vị bạn, gồm các tình nguyện viên từ Đoàn phường Khuê Mỹ và các chiến sĩ bộ đội đến từ Đại đội Pháo Phòng không 11, quận Ngũ Hành Sơn ĐN, chương trình diễn ra rất thuận lợi; các thành viên tham dự có cơ hội giao lưu thân tình, và học học lẫn nhau trong những ngày đầu xuân ấm áp. \nCác kết quả đạt được trong hoạt động trồng cây là:\n- Số lượng cây trồng được là hơn 100 cây. Trong đó, gồm các loại cây sao đen, cây dầu…\n Là một Đoàn viên gương mẫu, ngoài nỗ lực học tập thật tốt, thì luyện tập ý thức bảo vệ môi trường xanh - sạch - đẹp luôn là nhiệm vụ hàng đầu của tuổi trẻ trong thời đại mới. LCĐ Khoa Kế toán sẽ nỗ lực phát triển tinh thần của mô hình “Green Life - Green Keto” để nâng cao ý thức bảo vệ môi trường, trồng cây xanh cho Đoàn viên - thanh niên của LCĐ Khoa, đồng thời lan toả đến cộng đồng xung quanh. Xin cám ơn những tình nguyện viên - “chiến binh xanh” - vì môi trường trong sự kiện này nhé.\n#Tettrongcay #KetoanKiemtoanDUE\n#DoanphuongKhueMy\n#Ketoan #Kiemtoan\n#KhoaKetoanDUE \nNguồn: Kế toán & Kiểm toán DUE']","['Tất cả, 24', 'Yêu thích, 15', 'Thích, 6', 'Thương thương, 3']",[],45096,"Thứ Tư, 21 Tháng 2, 2024 lúc 08:00"
"['[VÒNG SƠ LOẠI CẤP TRƯỜNG CUỘC THI ĐẠI SỨ SINH VIÊN MISS&MR UD 2024]\nMỞ ĐƠN ĐĂNG KÝ DÀNH CHO THÍ SINH TỰ DO\n Link đơn đăng ký: https://bom.so/EYT3TU\n Thể lệ vòng thi: https://bom.so/8wxufC\n---------------------------\nMở bát năm Giáp Thìn, DUE có gì hot bằng vòng sơ loại cấp trường cuộc thi Đại sứ Sinh viên Miss & Mr UD 2024 không nhỉ? \nSau một thời gian ăn Tết dài hạn, vòng loại cuộc thi sắc đẹp dành cho các bạn sinh viên DUE chính thức quay trở lại rồi đây! Đây là sân chơi luôn nhận được nhiều sự quan tâm và mong chờ của các bạn sinh viên bởi sự hấp dẫn, thú vị và những cơ hội lớn lao mà cuộc thi mang lại. Vòng Sơ loại lần này có thể là nơi bắt đầu của một tân Đại sứ Sinh Viên Miss&Mr UD 2024 đấy nhé !\nVậy thì còn ngần ngại gì nữa mà không nhanh tay đăng ký tham gia để được bứt phá giới hạn của bản thân, tỏa sáng và giành được ngôi vị cao quý ấy đi nào!\n---------------------------\nTHÔNG TIN ỨNG TUYỂN:\n Thời gian mở đơn đăng ký: 20/02/2024 - 28/02/2024\n Đối tượng: Sinh viên đang theo học tại trường Đại học Kinh tế - Đại học Đà Nẵng\n Thời gian diễn ra vòng sơ loại: 7h00, ngày 02/03/2024\nĐịa điểm: Hội trường E trường Đại học Kinh tế - Đại học Đà Nẵng\n--------------------------\nMọi thắc mắc xin vui lòng liên hệ: \n Email: doanthanhnien@due.edu.vn\n SĐT: 0707338075 (Bảo Quỳnh)\n Địa chỉ liên hệ: Phòng A101, Trường Đại học Kinh tế - Đại học Đà Nẵng, 71 Ngũ Hành Sơn, TP. Đà Nẵng \n#Daisusinhviendaihocdannang #YouthDUE #Miss&MrUD2024']","['Tất cả, 94', 'Thích, 49', 'Yêu thích, 40', 'Thương thương, 3', 'Wow, 2']",[],46560,"Thứ Ba, 20 Tháng 2, 2024 lúc 21:01"
"['ĐOÁN SHARK BÍ ẨN - NHẬN QUÀ HẤP DẪN\nTrong thời đại mới ngày nay, khởi nghiệp đang là một vấn đề được giới trẻ vô cùng quan tâm. Hòa chung không khí đó, Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế - ĐHĐN đã tổ chức buổi Talkshow với chủ đề “Khởi nghiệp trong kỷ nguyên mới”.\nTrước khi tham gia Talkshow vô cùng ý nghĩa này, hãy cùng khởi động với Minigame “Người ấy là ai” để đoán xem vị “Shark” nào sẽ xuất hiện trong ngày hôm ấy. Nhanh tay thực hiện hai bước đơn giản dưới đây và tham gia với chúng mình nhé!\n Thời gian tham gia: từ 20h00 ngày 20/02/2024 - 20h00 ngày 21/02/2024.\n Thể lệ Minigame: \nBước 1: Nhấn like và theo dõi Fanpage Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế - Đại học Đà Nẵng.\nBước 2: Dựa theo gợi ý để bình luận tên của diễn giả bí ẩn kèm một con số từ 001 - 999 và tag tên ít nhất 03 người bạn để cùng tham gia.\n Giải thưởng: 01 phần thưởng trị giá 100.000VNĐ dành cho người tham gia có đáp án nhanh nhất, chính xác, đầy đủ các bước và có con số may mắn trùng với con số mà BTC đưa ra.\n Lưu ý:\n- BTC chỉ tính điểm những bình luận thực hiện đầy đủ, đúng các bước nêu trên.\n- Bình luận được tính là hợp lệ khi do tài khoản có các thuộc tính sau thực hiện:\n Tài khoản của người dùng thật.\n Tài khoản đã thích và theo dõi Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế - Đại học Đà Nẵng.\n- Nếu có từ 02 người tham gia trở lên có cùng đáp án thì kết quả cuối cùng được căn cứ dựa trên thời gian bình luận sớm nhất.\n Kết quả sẽ được công bố vào 20h00 ngày 21/02/2024 trên Fanpage Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế - Đại học Đà Nẵng.\nVới những gợi ý mà BTC đưa ra, bạn đã đoán được danh tính của vị “shark” đó chưa nào? Vén bức màn bí ẩn, ai sẽ là diễn giả đồng hành trong buổi Talkshow sắp tới? Cùng chúng mình tham gia Minigame để tìm ra câu trả lời và rinh ngay phần thưởng hấp dẫn về tay nhé!\n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n Email: doanthanhnien@due.edu.vn \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, khu Giảng đường A, trường ĐH Kinh tế - ĐHĐN \n CAM Media - Youth DUE ']","['Tất cả, 284', 'Thích, 192', 'Yêu thích, 80', 'Thương thương, 5', 'Haha, 4', 'Wow, 3']",[],48215,"Thứ Ba, 20 Tháng 2, 2024 lúc 20:05"
"['[HỘI TRẠI TRUYỀN THỐNG: SỬ THI VANG DANH - THANH NIÊN TIẾP BƯỚC]\nHÉ LỘ NHỮNG ĐIỀU KHÔNG THỂ BỎ LỠ TẠI HỘI TRẠI TRUYỀN THỐNG\nTiếp nối chuỗi không khí hân hoan của mùa Tết Nguyên Đán, một sự kiện đầy hấp dẫn đã chính thức quay trở lại. Một chuyến “xuyên không” về lịch sử dân tộc hào hùng với chủ đề “Sử thi vang danh - Thanh niên tiếp bước” đã được thiết lập, bạn đã sẵn sàng để khởi hành chưa? \nXóa bỏ những ranh giới cũ, tái tạo một “vùng đất” mới. Liệu Hội trại truyền thống 2024 sẽ có những điều đặc biệt gì đang đón chờ bạn ở phía trước? Đừng vội lo lắng vì “cỗ máy thần kỳ” mang mã số 2603 sẽ “hộ tống” và cùng bạn khai phá những điểm hấp dẫn nhất định phải trải nghiệm một lần khi tham gia “cuộc chơi” này đấy!\nTạm rời xa chốn đô thị tấp nập deadlines, “cánh cổng thời gian” sẽ chính thức mở cửa đón “khách VIP”  duy chỉ 2 ngày 1 đêm vào tháng 3 này. Bí ẩn sắp được bật mí. Hãy luôn theo dõi lịch trình để không bỏ lỡ những “đặc quyền” hấp dẫn trong chuyến hành trình rực rỡ của quãng đời sinh viên này nhé! \n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, trường ĐH Kinh tế - ĐHĐN \n Email: doanthanhnien@due.edu.vn \n Số điện thoại: 0911372199 (Trung Hiếu)\n CAM Media - Youth DUE ']","['Tất cả, 118', 'Thích, 59', 'Yêu thích, 56', 'Thương thương, 3']",[],50679,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:06"
"['[HỘI TRẠI TRUYỀN THỐNG: SỬ THI VANG DANH - THANH NIÊN TIẾP BƯỚC]\nHỘI TRẠI TRUYỀN THỐNG ĐÃ QUAY TRỞ LẠI\nĐể cùng hưởng ứng kỷ niệm 93 năm Ngày thành lập Đoàn TNCS Hồ Chí Minh (26/3/1931 - 26/3/2024) và kỷ niệm 49 năm Ngày giải phóng thành phố Đà Nẵng (29/3/1975 - 29/3/2024), sau 4 năm chờ đợi, Hội trại truyền thống đã chính thức quay trở lại với chủ đề “Sử thi vang danh - Thanh niên tiếp bước”. Đây sẽ là dịp để DUE-ers được thể hiện bản lĩnh, rèn luyện kỹ năng thanh niên và giao lưu kết bạn muôn phương.\nĐặc biệt, với chủ đề “Sử thi vang danh - Thanh niên tiếp bước”, Hội trại năm nay sẽ là chuyến du hành đặc biệt, đưa các bạn sinh viên ngược dòng thời gian, ôn lại những chiến công hiển hách của ông cha ta ngày trước. Bên cạnh đó, cùng với các hoạt động đầy thú vị và ý nghĩa, Hội trại hứa hẹn sẽ mang đến những trải nghiệm khó quên cho DUE-ers.\nVì thế, hãy cùng chờ đón những điều thú vị sắp được bật mí về chuyến hành trình 2 ngày 1 đêm này các bạn nhé!\n Thời gian: 23 - 24/3/2024\n Địa điểm: Trường Đại học Kinh tế - ĐHĐN\n-------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, trường ĐH Kinh tế - ĐHĐN \n Email: doanthanhnien@due.edu.vn \n Số điện thoại: 0911372199 (Trung Hiếu)\n CAM Media - Youth DUE ']","['Tất cả, 169', 'Thích, 89', 'Yêu thích, 77', 'Thương thương, 3']",[],52082,"Chủ Nhật, 18 Tháng 2, 2024 lúc 20:13"
"['[HỘI TRẠI TRUYỀN THỐNG: SỬ THI VANG DANH - THANH NIÊN TIẾP BƯỚC]\nHỘI TRẠI TRUYỀN THỐNG TỰ HÀO QUAY TRỞ LẠI\n“Nơi hội tụ những trái tim nồng nàn\nNơi đam mê và khát vọng tỏa sáng\nBước đi vững vàng, không ngừng phấn đấu\nĐể viết nên sử thi, bằng nét mực của những người trẻ.”\nTháng 3 này, một hành trình đặc biệt sẽ mở ra cho các bạn sinh viên DUE. Hội trại truyền thống “Sử thi vang danh - Thanh niên tiếp bước” hứa hẹn sẽ là sân chơi bổ ích và vô cùng hấp dẫn. Sự kiện này không chỉ giúp cho các bạn có ý thức trách nhiệm về lòng yêu nước, tự hào dân tộc mà còn tạo điều kiện giao lưu, học hỏi, rèn luyện kỹ năng thanh niên trong thời đại mới.  \nHội trại “Sử thi vang danh - Thanh niên tiếp bước” năm học 2023 - 2024 sẽ còn rất nhiều điều mới lạ chưa được bật mí. Với nhiệt huyết tuổi trẻ, DUE-ers hãy chuẩn bị hành trang sẵn sàng khám phá chuyến hành trình 2 ngày 1 đêm đầy thử thách nhưng thú vị này nhé!\n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, trường ĐH Kinh tế - ĐHĐN \n Email: doanthanhnien@due.edu.vn \n Số điện thoại: 0911372199 (Trung Hiếu)\n CAM Media - Youth DUE ']","['Tất cả, 182', 'Yêu thích, 107', 'Thích, 66', 'Thương thương, 5', 'Wow, 4']",[],53637,"Thứ bảy, 17 Tháng 2, 2024 lúc 20:30"
"['CHÀO XUÂN GIÁP THÌN, SẮC ĐỎ LUNG LINH\nNăm Quý Mão đã qua, năm Giáp Thìn đến với tất cả sự mong đợi và háo hức. Không khí Tết tràn ngập sắc đỏ, sắc vàng trên mọi nẻo đường báo hiệu một mùa xuân lại về. Tết không chỉ là dịp để sum vầy bên gia đình, mà còn là thời điểm để nhìn lại quãng đường đã qua, để rồi cùng nhau chờ đón những hạnh phúc mới trong năm Giáp Thìn sắp tới.\nNhân dịp tết đến xuân về, Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế - ĐHĐN xin chúc cho mọi người sức khỏe, bình an, luôn hạnh phúc bên người thân và gia đình. Chúng mình cũng xin gửi lời chúc đến toàn thể thầy cô, cán bộ nhân viên và các bạn sinh viên trong trường một năm mới nhiều niềm vui, thành công và vạn sự như ý. Hy vọng trong năm Giáp Thìn này, thầy cô và các bạn sinh viên DUE sẽ tiếp tục phấn đấu nhiều hơn nữa để đưa Trường Đại học Kinh tế - ĐHĐN ngày càng phát triển hơn nữa trong tương lai!\n CAM Media - Youth DUE ']","['Tất cả, 77', 'Yêu thích, 39', 'Thích, 37', 'Thương thương, 1']",[],54781,"Thứ bảy, 10 Tháng 2, 2024 lúc 08:00"
"['[CUỘC THI GREENOVATION - Ý TƯỞNG ĐẠI HỌC XANH]\nCHÍNH THỨC ĐÓNG CỔNG ĐĂNG KÝ\nSau hơn 3 tuần mở đơn, GUD xin chân thành gửi lời cảm ơn đến sự quan tâm từ đông đảo các bạn sinh viên. Từng lá đơn, từng sự quan tâm ủng hộ của các bạn chính là nguồn động lực luôn thôi thúc chúng mình đem đến hành trình Greenovation ý nghĩa nhất đến cho mọi người.\nTíc tắc, tíc tắc… từng giây của đồng hồ đang trôi qua, thời khắc ý tưởng được tỏa sáng đang dần đến gần hơn và giờ đây cánh cổng đầu tiên của Cuộc thi “Greenovation - Ý tưởng Đại học Xanh” đã chính thức khép lại. Tất cả đều rất hồi hộp và mong chờ những ý tưởng đột phá, sáng tạo mà các bạn đem đến cho Cuộc thi. Và với vòng thi tiếp theo, Greeners sẽ được trang bị các kiến thức để triển khai ý tưởng của mình. Bật mí rằng sẽ có sự tham gia của những anh chị diễn giả cực kỳ chất lượng với kinh nghiệm vô cùng “lão làng” đấy!\nThật đáng mong chờ phải không nào? Vì thế đừng quên theo dõi fanpage Green University DUE để thường xuyên cập nhật những thông tin mới nhất từ Cuộc thi nhé!\n----------------------------------------\n Thời gian:\n- Vòng Ý tưởng: 04/01/2024 - 07/02/2024\n- Vòng Dự án: 22/02/2024 - 10/03/2024\n- Vòng Chung kết: 31/03/2024\n----------------------------------------\n Green University DUE - Dự án Đại học Xanh\n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n0899616634 (Ms. Thu Hường)\n Gmail: greenuniversitydue@gmail.com\nĐịa chỉ: Trường Đại học Kinh tế - Đại học Đà Nẵng, 71 Ngũ Hành Sơn, TP Đà Nẵng.\n#GreenUniversity #Songxanh #DUE #GreeNovation #ytuong #daihocxanh\n CAM Media - Youth DUE ']","['Tất cả, 22', 'Thích, 12', 'Yêu thích, 10']",[],56161,"Thứ Sáu, 9 Tháng 2, 2024 lúc 19:49"
