content,emoji,comment,current,time
"['[ĐĂNG KÝ NHẬN THÔNG TIN TUYỂN DỤNG]\n----------\nPhòng CTSV thường xuyên nhận được thông tin tuyển dụng từ nhiều doanh nghiệp, để hỗ trợ sinh viên trong việc tìm kiếm cơ hội việc làm và thực tập, Phòng CTSV mở form đăng ký cho các bạn sinh viên có nhu cầu nhận thông tin tuyển dụng.\nForm đăng ký: https://bom.so/Dang-Ky-Tin-Tuyen-Dung-DUE \nPhòng CTSV sẽ gửi thông tin tuyển dụng nhận được từ doanh nghiệp về email mà các bạn đã đăng ký vào form.\nLưu ý: Thông tin đăng ký sẽ được sử dụng nội bộ và chỉ dành cho mục đích tuyển dụng và tư vấn việc làm.']","['Tất cả, 148', 'Thích, 126', 'Yêu thích, 22']",[],10902,"Thứ Hai, 26 Tháng 2, 2024 lúc 08:07"
"['Thông báo sinh viên khóa 46K\nLàm bài thu hoạch ""Tuần Sinh hoạt công dân - Sinh viên Cuối khóa"" Lần 2 \n=====\nĐối tượng làm bài thu hoạch: Sinh viên chưa hoàn thành bài thu hoạch.\n Danh sách xem tại đây: https://shorturl.at/cmsS1\n Thời gian làm bài đến ngày 29/02/2024\n Sinh viên đăng ký vào Hệ thống học tập Elearning để làm bài thu hoạch: http://elearning.due.udn.vn/login/index.php .\n Những sinh viên không hoàn thành bài thu hoạch đúng thời hạn sẽ bị trừ tối đa 10 điểm rèn luyện học kỳ 2 năm học 2023-2024\nTrân trọng']","['Tất cả, 33', 'Thích, 31', 'Yêu thích, 2']",[],11633,"Chủ Nhật, 25 Tháng 2, 2024 lúc 10:36"
"['LỄ KHAI GIẢNG CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ THẠC SĨ KHÓA K47 ĐỢT 3 NĂM 2023\n====================\nSáng ngày 24/2, Trường Đại học Kinh tế -  Đại học Đà Nẵng trang trọng tổ chức Lễ Khai giảng và phổ biến quy chế đào tạo trình độ thạc sĩ khóa K47 tuyển sinh đợt 3 năm 2023.\nTham dự Lễ Khai giảng có TS. Huỳnh Thị Hồng Hạnh - Phó Hiệu trưởng Nhà trường, đại diện lãnh đạo các phòng, khoa: Phòng Công tác sinh viên, Phòng Đào tạo, Khoa Kế toán, Khoa Ngân hàng, Khoa Quản trị kinh doanh cùng toàn thể 63 tân học viên trúng tuyển vào chương trình đào tạo thạc sĩ khóa 47.\nPhát biểu khai giảng khóa học, thay mặt lãnh đạo nhà trường, TS. Huỳnh Thị Hồng Hạnh - Phó Hiệu trưởng nhiệt liệt chúc mừng các học viên đã trúng tuyển vào chương trình đào tạo thạc sĩ của Trường Đại học Kinh tế - Đại học Đà Nẵng; đồng thời, cũng bày tỏ niềm vui mừng trước sự lựa chọn và ủng hộ lớn của các tân học viên cao học khi đã chọn Trường Đại học Kinh tế để học tập và nghiên cứu. Hiện nay, Trường có 400 cán bộ viên chức, quy mô đào tạo gần 15 nghìn sinh viên, 19 ngành đào tạo bậc đại học, 7 ngành bậc thạc sĩ và 4 ngành đào tạo bậc tiến sĩ, là một trong các trường đại học hàng đầu trong đào tạo, nghiên cứu khối ngành Kinh tế, Kinh doanh và quản lý và cũng là một trong hơn 20 trường thực hiện tự chủ đại học trong cả nước. Đặc biệt, trong thời gian qua, nhà trường không ngừng đổi mới phương pháp giảng dạy, nâng cao chất lượng hoạt động nghiên cứu khoa học… Bên cạnh đó, Phó Hiệu trưởng nhà trường đề nghị các học viên cần phấn đấu và nỗ lực mạnh mẽ trong suốt khóa học để hoàn thành xuất sắc nhiệm vụ học tập và rèn luyện, đảm bảo đúng yêu cầu chương trình đào tạo của nhà trường cũng như hoàn thành tốt các mục tiêu đã đề ra.\nĐại diện các thí sinh trúng tuyển đợt này, tân học viên Trần Thị Mỹ Tiên (ngành Tài chính - Ngân hàng) đã phát biểu, bày tỏ niềm vinh dự, tự hào được trở thành những học viên cao học của Trường Đại học Kinh tế: “Đây là một cột mốc quan trọng trong hành trình học tập và phát triển của chúng em. Thầy cô sẽ là người truyền lửa, truyền cảm hứng trong hành trình học tập sau này của tất cả học viên cao học. Hiện nay, đất nước ta đang ngày càng đổi mới và hội nhập nên cũng có rất nhiều cơ hội và không ít thách thức. Yêu cầu về tri thức, năng lực, phẩm chất con người ngày càng cao hơn, toàn diện hơn. Thế hệ trẻ chúng em hiểu rõ và cũng xem học tập chính là cơ hội để chúng em có thể đóng góp xây dựng nước nhà thông qua bổ sung, nâng cao kiến thức chuyên ngành, lĩnh vực của mình, phục vụ tốt hơn cho công việc chuyên môn sau này. Và hôm nay, trở thành học viên cao học của Trường Đại học Kinh tế - Đại học Đà Nẵng, một ngôi trường với nhiều thế hệ học viên đã thành danh khắp Việt Nam, từ lâu đã là mong ước, là mục tiêu phấn đấu của chúng em. Tại buổi lễ trang trọng này, khi được chính thức công nhận là học viên cao học của Trường Đại học Kinh tế - Đại học Đà Nẵng, chúng em xin hứa sẽ cố gắng học tập thật tốt, không ngừng trau dồi, bổ sung, nâng cao kiến thức để không phụ công ơn giảng dạy của Quý thầy cô. Trong thời gian dài học tập, chúng em mong rằng sẽ nhận được sự quan tâm giúp đỡ và tạo điều kiện nhiều hơn nữa của Quý thầy cô để chúng em có thể hoàn thành tốt vai trò và nhiệm vụ học tập của mình”.\nCũng trong khuôn khổ chương trình, đại diện lãnh đạo Phòng Đào tạo, Phòng Công tác sinh viên đã giới thiệu về Trường Đại học Kinh tế - ĐHĐN và phổ biến các quy chế, hoạt động định hướng của Nhà trường đến các học viên cao học như: Quy chế đào tạo trình độ thạc sĩ, Quy chế quản lý học viên đào tạo trình độ thạc sĩ.\nTrải qua gần 50 năm xây dựng, hình thành và phát triển, Trường Đại học Kinh tế - ĐHĐN đã trở thành một học hiệu uy tín trên cả nước. Trên chặng đường phát triển mới, Nhà trường sẽ tiếp tục phấn đấu trở thành trung tâm đào tạo, nghiên cứu khoa học, tư vấn chính sách và chuyển giao công nghệ hàng đầu Việt Nam theo các chuẩn mực quốc tế trong lĩnh vực kinh tế, kinh doanh và quản lý.']","['Tất cả, 31', 'Thích, 25', 'Yêu thích, 6']",[],12555,"Thứ bảy, 24 Tháng 2, 2024 lúc 16:54"
[],"['Tất cả, 90', 'Thích, 53', 'Yêu thích, 36', 'Thương thương, 1']",[],14587,"Thứ Sáu, 23 Tháng 2, 2024 lúc 14:40"
"['CÔNG TY HẢI PHONG THÔNG BÁO CHÍNH SÁCH HỖ TRỢ PHÍ CHO SINH VIÊN TRƯỜNG ĐẠI HỌC KINH TẾ - ĐHĐN ĐĂNG KÝ THAM GIA LÀM VIỆC TẠI NHẬT BẢN THÁNG 02/2024\n=========\nNhằm giúp sinh viên có cơ hội trải nghiệm thực tế tại môi trường doanh nghiệp của Nhật Bản, nâng cao kỹ năng và phát triển sự nghiệp, Công ty Hải Phong gửi đến các bạn sinh viên chính sách hỗ trợ đăng ký tham gia làm việc tại Nhật Bản tháng 02/2024 (xem chi tiết ở file đính kèm) \n1. Sinh viên đăng ký theo đường link để được tư vấn (đính kèm trong https://forms.gle/4Njks1Kx6MSV9o956).\n2. Thời hạn đăng ký xét tuyển đến ngày 29/02/2024 \nThông tin liên hệ: 098 567 0755 \nVăn phòng Hải Phong đại diện tại Đà Nẵng: 45  Dũng Sĩ Thanh Khê, TP Đà Nẵng.']","['Tất cả, 42', 'Thích, 30', 'Yêu thích, 12']",[],15100,"Thứ Sáu, 23 Tháng 2, 2024 lúc 14:26"
"['[TALKSHOW “KHỞI NGHIỆP CÙNG SHARK HÙNG ANH”]\nĐĂNG KÝ LIỀN TAY - HỌC NGÀN ĐIỀU HAY\nLink đăng ký: https://forms.gle/TzUYVPdKQzfecxUy6', '[TALKSHOW “KHỞI NGHIỆP CÙNG SHARK HÙNG ANH”]\nĐĂNG KÝ LIỀN TAY - HỌC NGÀN ĐIỀU HAY\nLink đăng ký: https://forms.gle/TzUYVPdKQzfecxUy6\n Chương trình Talkshow sẽ được phát sóng trực tiếp vào chiều thứ Bảy, ngày 24/2/2024 trên các kênh:\n Fanpage Trường Đại học Kinh tế - Đại học Đà Nẵng: https://www.facebook.com/FaceDue/\n Kênh youtube DUE TV: https://www.youtube.com/@DUETV\n Fanpage Đài Phát thanh - Truyền hình Đà Nẵng: https://www.facebook.com/danangtv.vn\n Fanpage Đoàn Thanh niên - Hội Sinh viên Trường Đại học Kinh tế: https://www.facebook.com/youthdue \n Fanpage Startup Runway DUE: https://www.facebook.com/StartupRunwayDUE\nVị diễn giả bí ẩn gây xôn xao các bạn sinh viên DUE ngày vừa qua đã chính thức được hé lộ. Nếu bạn là người đam mê chương trình truyền hình Shark Tank thì hẳn không còn xa lạ với Shark Lê Hùng Anh. Vị cá mập này không chỉ được biết đến khi là một trong những gương mặt ngồi ghế nóng ở Shark Tank Việt Nam, Founder & CEO tại BIN Corporation mà còn nổi tiếng bởi sự truyền cảm hứng cho những bạn trẻ trên con đường khởi nghiệp. \nNhằm giúp sinh viên có thêm nhiều kiến thức về lĩnh vực khởi nghiệp, đổi mới, sáng tạo trong thời đại mới, buổi Talkshow với chủ đề “Khởi nghiệp cùng shark Hùng Anh” với sự góp mặt của Shark Lê Hùng Anh sẽ được tổ chức tại Trường Đại học Kinh tế - ĐHĐN. Chương trình chính thức mở form đăng ký từ ngày hôm nay và đang đón chờ tất cả các bạn sinh viên DUE cùng tham gia.\nCơ hội được gặp gỡ và giao lưu cùng vị diễn giả nổi tiếng đang ở ngay đây. Còn chần chờ gì mà không đăng ký tham gia ngay để mang về cho mình những kiến thức, kinh nghiệm quý giá từ vị cá mập xứ Quảng này bạn nhé!\n--------------------\n Thời gian: 14h30 – 16h30, ngày 24/02/2024.\n Địa điểm: Hội trường A, Trường Đại học Kinh tế - Đại học Đà Nẵng. \n--------------------\nMọi thắc mắc, thông tin chi tiết xin liên hệ: \n Số điện thoại: 0236 3950 358 (Văn phòng Đoàn Thanh niên - Hội Sinh viên DUE)\n Email: doanthanhnien@due.edu.vn \n Địa chỉ liên hệ: Văn phòng Đoàn Thanh niên - Phòng A101, khu Giảng đường A, trường ĐH Kinh tế - ĐHĐN \n CAM Media - Youth DUE ']","['Thích, 8']",[],16272,"Thứ Năm, 22 Tháng 2, 2024 lúc 13:10"
['THÔNG BÁO KẾ HOẠCH TỔ CHỨC LỄ TRAO BẰNG TỐT NGHIỆP ĐẠI HỌC HỆ CHÍNH QUY ĐỢT 1 NĂM HỌC 2023-2024\n----\nPhòng Công tác sinh viên Thông báo kế hoạch trao bằng tốt nghiệp Đại học hệ chính quy Đợt 1 năm học 2023-2024.\nSinh viên liên hệ với Khoa quản lý sinh viên và xem thông báo tại đây: '],"['Tất cả, 25', 'Thích, 23', 'Yêu thích, 1', 'Thương thương, 1']",[],18235,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:13"
"['[PHÒNG CÔNG TÁC SINH VIÊN THÔNG BÁO THỜI GIAN NGHỈ LỄ]\n=====\nCăn cứ Thông báo số 366/TB-ĐHKT ngày 25/01/2024 của Hiệu trưởng Trường Đại học Kinh tế về việc Nghỉ Lễ Tết Nguyên đán 2024 và tăng cường bảo đảm an toàn giao thông, phòng chống tội phạm, an ninh trật tự trong dịp Tết Dương lịch, Tết Nguyên đán Giáp Thìn và Lễ hội Xuân năm 2024;\nPhòng Công tác sinh viên thông báo tới quý sinh viên, học viên thời gian nghỉ Lễ của Phòng: từ ngày 08/02/2024 đến hết ngày 14/02/2024.\nSinh viên, học viên cần hỗ trợ, vui lòng liên hệ qua email của Phòng Công tác sinh viên: phongcongtacsinhvien@due.edu.vn\nTrân trọng thông báo./.']","['Tất cả, 55', 'Thích, 43', 'Yêu thích, 11', 'Buồn, 1']",[],18787,"Thứ Tư, 7 Tháng 2, 2024 lúc 08:17"
"['Chúc mừng 21 Sinh viên DUE được nhận học bổng của Công Đoàn Đại học Đà Nẵng vào chiều ngày 31/01/2024 tại Đại học Đà Nẵng.\n=========\nChiều ngày 31/01, nhân dịp sắp đón Tết Giáp Thìn-2024, Ngân hàng Nhà nước Chi nhánh Đà Nẵng cùng 18 ngân hàng thương mại cổ phần (NHTMCP) tại Đà Nẵng phối hợp với Công đoàn Đại học Đà Nẵng (ĐHĐN) tổ chức Chương trình trao học bổng cho 100 sinh viên (SV) ĐHĐN có hoàn cảnh khó khăn (03 triệu đồng/suất) với tổng số tiền 300 triệu đồng (SV Trường ĐHKT nhận 21 suất học bổng).\nPhòng Công tác sinh viên chúc mừng 21 bạn sinh viên đã được nhận học bổng và mong rằng học bổng không chỉ là nguồn kinh tài, mà còn là niềm tự hào và động viên tinh thần. Chúc các bạn một năm mới tràn đầy niềm vui, sức khỏe dồi dào và đạt được nhiều thành công trong hành trình học tập của mình.']","['Tất cả, 76', 'Thích, 52', 'Yêu thích, 21', 'Thương thương, 3']",[],19593,"Thứ Năm, 1 Tháng 2, 2024 lúc 10:00"
"['+2', 'Vietlink Education Vietnam\nTư vấn giáo dục\nGửi tin nhắn', 'Vietlink Education Vietnam\n  ·', 'HỌC BỔNG TOÀN PHẦN “Du học Ba Lan 2024”\n Giá trị Học bổng lên đến hơn 9.700 euro/ năm\nTrình độ đào tạo: Đại học/ Thạc sỹ / Tiến sỹ\n Thời hạn đăng ký: 31/03/2024\n Không yêu cầu chứng chỉ ngoại ngữ\n Tặng Voucher lên đến 1tr đồng cho 5 hồ sơ đầu tiên apply tại Vietlink năm 2024.\nLiên hệ VietlinkEducation để được tư vấn miễn phí\n~~~~~~~~~~~~~~~~~~~~~~~~~~\nNHỮNG LÝ DO NÊN DU HỌC TẠI BA LAN\nBa Lan có gì hay? Ngoài có diện tích lớn thứ 9 Châu Âu, Ba Lan còn sở hữu nhiều lợi thế về cảnh quan thiên nhiên, ẩm thực và địa danh nổi tiếng. Bên cạnh đó, bạn nên tới Ba Lan bởi những lý do sau:\n  Nhiều hoạt động du lịch hấp dẫn: Ba Lan có đường bờ biển dài gần 800km, khí hậu ôn hòa, nhiều công trình hoặc địa danh lịch sử, nhiều dãy núi nổi tiếng như Carpathian, Tatra,… Điều này góp phần đa dạng hóa nhiều hoạt động du lịch. Du khách có thể nghỉ dưỡng hoặc du lịch khám phá với nhiều hoạt động hấp dẫn như đi bộ, cắm trại, tắm biển, khám phá rừng, khám phá địa danh cổ, leo núi, trượt tuyết mùa đông,… \n  Ẩm thực ấn tượng: Món ăn của người Ba Lan đa dạng và phong phú về nguồn gốc, nguyên liệu, khẩu vị và cách chế biến. Tuy vậy, mỗi món đều mang nét đặc trưng riêng của vùng miền, khí hậu của vùng đất Ba Lan. Vì vậy, rất nhiều du khách không khỏi thích thú vì cảm giác “vừa lạ vừa quen” khi nếm thử nhiều món ngon đặc sản tại Ba Lan.\n  Nhiều lễ hội độc đáo: Đến Ba Lan du khách được hòa nhập và khám phá về văn hóa và đời sống tinh thần của người dân nơi đây qua nhiều lễ hội truyền thống. Mỗi dịp lễ đều mang ý nghĩa và có nét độc đáo riêng chỉ được tìm thấy ở Ba Lan như lễ hội Wianki, lễ hội Lajkonik, lễ hội Viking,…\n  Vị trí trung tâm thuận tiện: Ba Lan nằm tại trung tâm Châu Âu tiếp giáp với nhiều quốc gia khác như Đức, Belarus, Nga, biển Baltic,… Vì vậy du khách có thể đến quốc gia này dễ dàng bằng các loại phương tiện như máy bay, ô tô, tàu thuyền,… Ngoài ra, du khách có thể nhập cảnh nhanh chóng vào Ba Lan với visa Schengen.']","['Thích, 3']",[],20631,"Thứ bảy, 27 Tháng 1, 2024 lúc 10:01"
